pair_id,side,source_record_id,actor_name,source_summary,speaker_marker,turn_start,turn_end,evidence_start,evidence_end,evidence_text,lexical_score,candidate_rank
7d09d414bbbcee5f,earlier,199,Priscila Costa,"Criticou orientações da Resolução 715/23 relacionadas à maconha, à população LGBTQIA+ e ao aborto.",A SRA. PRISCILA COSTA(PL - CE),208773,209913,208773,208886,"Bem, sendo bem clara, digo que nós acabamos vendo aqui o caráter político-religioso dessa peça que é a resolução.",0.0909,2
7d09d414bbbcee5f,earlier,199,Priscila Costa,"Criticou orientações da Resolução 715/23 relacionadas à maconha, à população LGBTQIA+ e ao aborto.",A SRA. PRISCILA COSTA(PL - CE),208773,209913,209155,209281,"Pois bem, a resolução brinca também com a vida de crianças, oferecendo terapia hormonal para adolescentes a partir de 14 anos.",0.0909,3
7d09d414bbbcee5f,earlier,199,Priscila Costa,"Criticou orientações da Resolução 715/23 relacionadas à maconha, à população LGBTQIA+ e ao aborto.",A SRA. PRISCILA COSTA(PL - CE),208773,209913,208887,209153,"Não há nada de técnico, nada de científico, visto que a Ministra não apresentou nenhum estudo científico que elevasse certas religiões à categoria de promotores de saúde e cura e fizesse com que outras religiões fossem preteridas por essa resolução, que ela assinou.",0.0606,4
7d09d414bbbcee5f,earlier,199,Priscila Costa,"Criticou orientações da Resolução 715/23 relacionadas à maconha, à população LGBTQIA+ e ao aborto.",A SRA. PRISCILA COSTA(PL - CE),208773,209913,209638,209911,"Apresentar, nessa resolução assinada pela Ministra do Governo Lula, uma hormonoterapia no processo de puberdade, quando essas crianças estão vulneráveis e confusas, conforme oManual de Sexualidade e Psicologia,da Associação Pediátrica Americana, não seria uma perversidade?",0.0571,5
7d09d414bbbcee5f,later,171,Priscila Costa,"Questionou resoluções oriundas da 17ª Conferência Nacional de Saúde, realizada em junho, como a 'revisão da cartilha de pessoas trans' e 'redução da idade de início de hormonização para 14 anos'.",A SRA. PRISCILA COSTA(PL - CE),108861,111605,109970,110058,"São iniciativas como esta que, se nós estamos falando de saúde, estamos falando de vida.",0.1481,1
7d09d414bbbcee5f,later,171,Priscila Costa,"Questionou resoluções oriundas da 17ª Conferência Nacional de Saúde, realizada em junho, como a 'revisão da cartilha de pessoas trans' e 'redução da idade de início de hormonização para 14 anos'.",A SRA. PRISCILA COSTA(PL - CE),114164,117031,114720,114781,", como Presidente da FIOCRUZ, era responsável aqui no Brasil?",0.0769,2
7d09d414bbbcee5f,later,171,Priscila Costa,"Questionou resoluções oriundas da 17ª Conferência Nacional de Saúde, realizada em junho, como a 'revisão da cartilha de pessoas trans' e 'redução da idade de início de hormonização para 14 anos'.",A SRA. PRISCILA COSTA(PL - CE),114164,117031,116031,116107,"Um dos motivos foi pôr em risco a vida, a segurança ou a saúde da população.",0.0769,3
7d09d414bbbcee5f,later,171,Priscila Costa,"Questionou resoluções oriundas da 17ª Conferência Nacional de Saúde, realizada em junho, como a 'revisão da cartilha de pessoas trans' e 'redução da idade de início de hormonização para 14 anos'.",A SRA. PRISCILA COSTA(PL - CE),117531,118088,117923,118013,"Era uma emissora, alcançando milhões e milhões de pessoas, mandando-as ir para o carnaval.",0.0769,4
7d09d414bbbcee5f,later,171,Priscila Costa,"Questionou resoluções oriundas da 17ª Conferência Nacional de Saúde, realizada em junho, como a 'revisão da cartilha de pessoas trans' e 'redução da idade de início de hormonização para 14 anos'.",A SRA. PRISCILA COSTA(PL - CE),111638,113786,112028,112117,fala enfaticamente que são divulgações que trazem efeitos negativos à saúde da população.,0.0714,5
6a7b7af41cec3ff3,earlier,142,Prof. Paulo Fernando,"Os contratantes de cartão consignado estão em grande risco: ""Quando você tem uma parcela restrita, de 5% da remuneração para pagar o saldo devedor, é comum que a fatura não seja paga integralmente. Isso leva a multas e juros sobre a parcela restante; que, obviamente, também não será paga.""",O SR. PRESIDENTE(Prof. Paulo Fernando. Bloco/REPUBLICANOS - DF),83104,85518,84372,84880,"E o risco maior advém desse descasamento entre o saldo devedor e a margem exclusiva, ou seja, quando você tem uma parcela muito restrita, a 5% da remuneração para pagar o saldo devedor, é muito comum que a fatura não seja paga integralmente, o que enseja obviamente numa cobrança de multa sobre o valor líquido da fatura e o acréscimo cada vez maior de juros à parcela restante, que provavelmente também não será paga na sua totalidade, gerando o que nós chamamos de bola de neve, ou seja, uma dívida eterna.",0.56,1
6a7b7af41cec3ff3,earlier,142,Prof. Paulo Fernando,"Os contratantes de cartão consignado estão em grande risco: ""Quando você tem uma parcela restrita, de 5% da remuneração para pagar o saldo devedor, é comum que a fatura não seja paga integralmente. Isso leva a multas e juros sobre a parcela restante; que, obviamente, também não será paga.""",O SR. PRESIDENTE(Prof. Paulo Fernando. Bloco/REPUBLICANOS - DF),54433,54589,54523,54587,"Quer dizer que não tem VAR na SUSEP, não tem para onde recorrer?",0.1081,2
6a7b7af41cec3ff3,earlier,142,Prof. Paulo Fernando,"Os contratantes de cartão consignado estão em grande risco: ""Quando você tem uma parcela restrita, de 5% da remuneração para pagar o saldo devedor, é comum que a fatura não seja paga integralmente. Isso leva a multas e juros sobre a parcela restante; que, obviamente, também não será paga.""",O SR. PRESIDENTE(Prof. Paulo Fernando. Bloco/REPUBLICANOS - DF),66,3901,3403,3709,"Feitos esses esclarecimentos, a audiência pública tem como escopo subsidiar o Relator e também os demais membros da Comissão para que tenhamos subsídios necessários não só para a confecção do futuro parecer, mas também para que tenhamos elementos para melhor discutir a matéria no âmbito da nossa Comissão.",0.1053,3
6a7b7af41cec3ff3,earlier,142,Prof. Paulo Fernando,"Os contratantes de cartão consignado estão em grande risco: ""Quando você tem uma parcela restrita, de 5% da remuneração para pagar o saldo devedor, é comum que a fatura não seja paga integralmente. Isso leva a multas e juros sobre a parcela restante; que, obviamente, também não será paga.""",O SR. PRESIDENTE(Prof. Paulo Fernando. Bloco/REPUBLICANOS - DF),29551,29975,29866,29973,"Eu queria saber se isso é um aspecto contratual ou se há um seguro obrigatório, se o cliente paga por isso.",0.1053,4
6a7b7af41cec3ff3,earlier,142,Prof. Paulo Fernando,"Os contratantes de cartão consignado estão em grande risco: ""Quando você tem uma parcela restrita, de 5% da remuneração para pagar o saldo devedor, é comum que a fatura não seja paga integralmente. Isso leva a multas e juros sobre a parcela restante; que, obviamente, também não será paga.""",O SR. PRESIDENTE(Prof. Paulo Fernando. Bloco/REPUBLICANOS - DF),83104,85518,83175,83277,"O horário foi cumprido rigorosamente, não apenas o de início, mas também o de cada um dos expositores.",0.1,5
6a7b7af41cec3ff3,later,137,Prof. Paulo Fernando,"A medida tem o sentido de assegurar a liberdade de escolha do professor: ""Uma vez tendo a devida qualificação, compete a ele, profissional, escolher se quer trabalhar 20 horas, 40 horas, 60 horas. O texto apresentado não está falando da dedicação exclusiva, ele não define o que é cargo técnico nem cientifico, não está voltado apenas para o ensino superior - essa PEC abrange todo o exercício do magistério, em toda a sua amplitude.""",O SR. PROF. PAULO FERNANDO(Bloco/REPUBLICANOS - DF),44162,47679,44754,44922,"Pois bem, uma vez tendo a devida qualificação, compete a ele, profissional, escolher se quer trabalhar 20 horas, se quer trabalhar 40 horas, se quer trabalhar 60 horas.",0.4,1
6a7b7af41cec3ff3,later,137,Prof. Paulo Fernando,"A medida tem o sentido de assegurar a liberdade de escolha do professor: ""Uma vez tendo a devida qualificação, compete a ele, profissional, escolher se quer trabalhar 20 horas, 40 horas, 60 horas. O texto apresentado não está falando da dedicação exclusiva, ele não define o que é cargo técnico nem cientifico, não está voltado apenas para o ensino superior - essa PEC abrange todo o exercício do magistério, em toda a sua amplitude.""",O SR. PROF. PAULO FERNANDO(Bloco/REPUBLICANOS - DF),44162,47679,46620,46859,"Esta PEC abrange todo o exercício do magistério, em toda a sua amplitude, de tal sorte que, uma vez colocando a expressão ""de qualquer outro cargo"" no texto da Constituição, incluiremos inclusive os cargos técnicos e os cargos científicos.",0.3385,2
6a7b7af41cec3ff3,later,137,Prof. Paulo Fernando,"A medida tem o sentido de assegurar a liberdade de escolha do professor: ""Uma vez tendo a devida qualificação, compete a ele, profissional, escolher se quer trabalhar 20 horas, 40 horas, 60 horas. O texto apresentado não está falando da dedicação exclusiva, ele não define o que é cargo técnico nem cientifico, não está voltado apenas para o ensino superior - essa PEC abrange todo o exercício do magistério, em toda a sua amplitude.""",O SR. PROF. PAULO FERNANDO(Bloco/REPUBLICANOS - DF),44162,47679,46427,46512,"Ele não define o que é cargo técnico, nem científico, que não é o objeto aqui da PEC.",0.3077,3
6a7b7af41cec3ff3,later,137,Prof. Paulo Fernando,"A medida tem o sentido de assegurar a liberdade de escolha do professor: ""Uma vez tendo a devida qualificação, compete a ele, profissional, escolher se quer trabalhar 20 horas, 40 horas, 60 horas. O texto apresentado não está falando da dedicação exclusiva, ele não define o que é cargo técnico nem cientifico, não está voltado apenas para o ensino superior - essa PEC abrange todo o exercício do magistério, em toda a sua amplitude.""",O SR. PROF. PAULO FERNANDO(Bloco/REPUBLICANOS - DF),44162,47679,46354,46426,"Presidente, o texto apresentado não está falando da dedicação exclusiva.",0.28,4
6a7b7af41cec3ff3,later,137,Prof. Paulo Fernando,"A medida tem o sentido de assegurar a liberdade de escolha do professor: ""Uma vez tendo a devida qualificação, compete a ele, profissional, escolher se quer trabalhar 20 horas, 40 horas, 60 horas. O texto apresentado não está falando da dedicação exclusiva, ele não define o que é cargo técnico nem cientifico, não está voltado apenas para o ensino superior - essa PEC abrange todo o exercício do magistério, em toda a sua amplitude.""",O SR. PROF. PAULO FERNANDO(Bloco/REPUBLICANOS - DF),44162,47679,44523,44605,Esta é a palavra-chave desta PEC: a liberdade de escolha que o professor deve ter.,0.1923,5
f8189fa4faeb557c,earlier,197,Ricardo Galvão,"A legislação precisa ser revista para ser melhor executada: ""Um instrumento de pesquisa, um supercomputador, só tem um fabricante. Só tem ele. Quando fui instruir o processo para comprar partes para modernizar o computador, não foi aceito. 'Por que você não faz uma concorrência pública? Você abre um jornal, tem preço de laptop', perguntaram.""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,45948,53722,51480,51587,"Então, quando eu fui instruir um processo para comprar partes para modernizar um computador, não aceitaram.",0.4286,1
f8189fa4faeb557c,earlier,197,Ricardo Galvão,"A legislação precisa ser revista para ser melhor executada: ""Um instrumento de pesquisa, um supercomputador, só tem um fabricante. Só tem ele. Quando fui instruir o processo para comprar partes para modernizar o computador, não foi aceito. 'Por que você não faz uma concorrência pública? Você abre um jornal, tem preço de laptop', perguntaram.""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,45948,53722,51379,51479,"Quando se compra um instrumento de pesquisa, um supercomputador, só há aquele fabricante; só há ele.",0.3077,2
f8189fa4faeb557c,earlier,197,Ricardo Galvão,"A legislação precisa ser revista para ser melhor executada: ""Um instrumento de pesquisa, um supercomputador, só tem um fabricante. Só tem ele. Quando fui instruir o processo para comprar partes para modernizar o computador, não foi aceito. 'Por que você não faz uma concorrência pública? Você abre um jornal, tem preço de laptop', perguntaram.""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,45948,53722,51588,51651,E me perguntaram por que eu não fazia uma concorrência pública.,0.2222,3
f8189fa4faeb557c,earlier,197,Ricardo Galvão,"A legislação precisa ser revista para ser melhor executada: ""Um instrumento de pesquisa, um supercomputador, só tem um fabricante. Só tem ele. Quando fui instruir o processo para comprar partes para modernizar o computador, não foi aceito. 'Por que você não faz uma concorrência pública? Você abre um jornal, tem preço de laptop', perguntaram.""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,45948,53722,51762,51803,"""Ele não sabe o que é um supercomputador.",0.1714,4
f8189fa4faeb557c,earlier,197,Ricardo Galvão,"A legislação precisa ser revista para ser melhor executada: ""Um instrumento de pesquisa, um supercomputador, só tem um fabricante. Só tem ele. Quando fui instruir o processo para comprar partes para modernizar o computador, não foi aceito. 'Por que você não faz uma concorrência pública? Você abre um jornal, tem preço de laptop', perguntaram.""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,45948,53722,51695,51738,"""Eu abro o jornal e vejo o preço de laptop.",0.1667,5
f8189fa4faeb557c,later,184,Ricardo Galvão,"Sem integração, há barreiras para os investimentos necessários: ""Temos uma dificuldade muito grande, por exemplo, de colocar contratos direto nas empresas para desenvolver componentes. Nunca era reconhecido pela consultoria jurídica da União como uma coisa possível de ser realizada. E isso é um problema seríssimo""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,15924,16053,"Isso não era reconhecido pela consultoria jurídica da União como uma coisa possível de ser feita, e isso é um problema seríssimo.",0.5238,1
f8189fa4faeb557c,later,184,Ricardo Galvão,"Sem integração, há barreiras para os investimentos necessários: ""Temos uma dificuldade muito grande, por exemplo, de colocar contratos direto nas empresas para desenvolver componentes. Nunca era reconhecido pela consultoria jurídica da União como uma coisa possível de ser realizada. E isso é um problema seríssimo""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,15714,15923,"Eu, como Diretor do Instituto Nacional de Pesquisas Espaciais, sempre tive muita dificuldade de colocar contratos diretos nas empresas para desenvolver componentes de satélites, para fazer partes de satélites.",0.2917,2
f8189fa4faeb557c,later,184,Ricardo Galvão,"Sem integração, há barreiras para os investimentos necessários: ""Temos uma dificuldade muito grande, por exemplo, de colocar contratos direto nas empresas para desenvolver componentes. Nunca era reconhecido pela consultoria jurídica da União como uma coisa possível de ser realizada. E isso é um problema seríssimo""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,15678,15713,Temos uma dificuldade muito grande.,0.2424,3
f8189fa4faeb557c,later,184,Ricardo Galvão,"Sem integração, há barreiras para os investimentos necessários: ""Temos uma dificuldade muito grande, por exemplo, de colocar contratos direto nas empresas para desenvolver componentes. Nunca era reconhecido pela consultoria jurídica da União como uma coisa possível de ser realizada. E isso é um problema seríssimo""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,105319,107098,106354,106510,"Para trabalharmos com a indústria, para fazermos projetos, nós temos a ambição muito grande de colocar mais chamadas de interação entre empresa e indústria.",0.186,4
f8189fa4faeb557c,later,184,Ricardo Galvão,"Sem integração, há barreiras para os investimentos necessários: ""Temos uma dificuldade muito grande, por exemplo, de colocar contratos direto nas empresas para desenvolver componentes. Nunca era reconhecido pela consultoria jurídica da União como uma coisa possível de ser realizada. E isso é um problema seríssimo""",O SR. RICARDO MAGNUS OSÓRIO GALVÃO,11968,22304,15131,15187,Mas isso nunca foi empregado da forma como a lei coloca.,0.1579,5
99ca50f2ecb70ba4,earlier,44,Rodrigo Agostinho,A Petrobras é o empreendedor brasileiro com maior número de licenças ambientais e já foi autorizada a exploração de petróleo em outras áreas da Margem Equatorial.,O SR. RODRIGO AGOSTINHO,21967,36382,28200,28276,Nenhum empreendedor no Brasil tem mais licenças do IBAMA do que a PETROBRAS.,0.2609,1
99ca50f2ecb70ba4,earlier,44,Rodrigo Agostinho,A Petrobras é o empreendedor brasileiro com maior número de licenças ambientais e já foi autorizada a exploração de petróleo em outras áreas da Margem Equatorial.,O SR. RODRIGO AGOSTINHO,21967,36382,31551,31743,"Nessa área da Margem Equatorial, nós temos duas bacias com exploração: a Bacia Potiguar, com poços, onde existe até uma refinaria que foi vendida no Governo passado, a refinaria Clara Camarão.",0.2222,2
99ca50f2ecb70ba4,earlier,44,Rodrigo Agostinho,A Petrobras é o empreendedor brasileiro com maior número de licenças ambientais e já foi autorizada a exploração de petróleo em outras áreas da Margem Equatorial.,O SR. RODRIGO AGOSTINHO,21967,36382,28533,28651,"Hoje, fora da área da Margem Equatorial, o IBAMA está analisando cerca de 100 processos de licenciamento da PETROBRAS.",0.2143,3
99ca50f2ecb70ba4,earlier,44,Rodrigo Agostinho,A Petrobras é o empreendedor brasileiro com maior número de licenças ambientais e já foi autorizada a exploração de petróleo em outras áreas da Margem Equatorial.,O SR. RODRIGO AGOSTINHO,21967,36382,23732,24002,"Neste caso específico, na região da Margem Equatorial — a Margem Equatorial vai do Amapá ao Rio Grande do Norte, é uma região grande, na Linha do Equador —, nós tivemos quase cem poços de petróleo perfurados, quase todos pela PETROBRAS, dois com licenciamento ambiental.",0.2051,4
99ca50f2ecb70ba4,earlier,44,Rodrigo Agostinho,A Petrobras é o empreendedor brasileiro com maior número de licenças ambientais e já foi autorizada a exploração de petróleo em outras áreas da Margem Equatorial.,O SR. RODRIGO AGOSTINHO,21967,36382,33254,33479,"Eu acho importante deixarmos claro tudo isso porque, como eu disse mais de uma vez, a decisão é técnica, mas não é e não foi, em momento nenhum, no sentido de que nunca será autorizada a exploração de petróleo naquela região.",0.1951,5
99ca50f2ecb70ba4,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,83328,85138,83951,84259,"Em relação aos questionamentos dos Deputados Welter, do Paraná, e Leo Prates, sobre as licenças da PETROBRAS, nós brincamos no IBAMA, do ponto de vista positivo, que ela é a maior cliente do IBAMA, pois nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do IBAMA do que a PETROBRAS.",0.5128,1
99ca50f2ecb70ba4,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,85245,88571,85921,85992,"Portanto, apenas quero deixar claro que não existe nenhuma perseguição.",0.3636,2
99ca50f2ecb70ba4,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,134415,139939,137967,138070,"Existe uma série de problemas relacionados à obra, à construção, o que não tem a ver com licenciamento.",0.2609,3
99ca50f2ecb70ba4,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,38773,47757,42260,42434,"Embora exista uma controvérsia com relação ao Rio Nilo, nenhum rio manda mais água para o Oceano Atlântico e não há nenhuma força hídrica maior do que o próprio Rio Amazonas.",0.25,4
99ca50f2ecb70ba4,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,134415,139939,139478,139579,"Quando não têm ou quando não temos informação sobre a área, a situação fica um pouco mais complicada.",0.25,5
57626a6d567bbd22,earlier,70,Rodrigo Agostinho,Criticou o 'tempo recorde' com que o Inea concedeu as licenças para o empreendimento.,O SR. PRESIDENTE(Rodrigo Agostinho. PSB - SP),59552,63834,61885,61962,"O INEA tem se mostrado bastante omisso em todo esse processo, desde o início.",0.1176,1
57626a6d567bbd22,earlier,70,Rodrigo Agostinho,Criticou o 'tempo recorde' com que o Inea concedeu as licenças para o empreendimento.,O SR. PRESIDENTE(Rodrigo Agostinho. PSB - SP),37006,38124,37318,37541,"É o caso de Carlos Frederico Saturnino, Promotor de Justiça do Ministério Público do Rio de Janeiro, do Philipe Campello Costa Brondi da Silva, Presidente do INEA — Instituto Estadual do Ambiente do Rio de Janeiro, e do Sr.",0.0741,2
57626a6d567bbd22,earlier,70,Rodrigo Agostinho,Criticou o 'tempo recorde' com que o Inea concedeu as licenças para o empreendimento.,O SR. PRESIDENTE(Rodrigo Agostinho. PSB - SP),19127,20154,19127,19222,"Deputada, é um grande prazer poder sucedê-la na condução dos trabalhos desta audiência pública.",0.0,3
57626a6d567bbd22,earlier,70,Rodrigo Agostinho,Criticou o 'tempo recorde' com que o Inea concedeu as licenças para o empreendimento.,O SR. PRESIDENTE(Rodrigo Agostinho. PSB - SP),19127,20154,19224,19318,Trata-se de um tema que realmente tirou o sono de todos que trabalham com a questão ambiental.,0.0,4
57626a6d567bbd22,earlier,70,Rodrigo Agostinho,Criticou o 'tempo recorde' com que o Inea concedeu as licenças para o empreendimento.,O SR. PRESIDENTE(Rodrigo Agostinho. PSB - SP),19127,20154,19319,19386,Nós temos assistido à importância da transição energética no mundo.,0.0,5
57626a6d567bbd22,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,83328,85138,83951,84259,"Em relação aos questionamentos dos Deputados Welter, do Paraná, e Leo Prates, sobre as licenças da PETROBRAS, nós brincamos no IBAMA, do ponto de vista positivo, que ela é a maior cliente do IBAMA, pois nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do IBAMA do que a PETROBRAS.",0.5128,1
57626a6d567bbd22,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,85245,88571,85921,85992,"Portanto, apenas quero deixar claro que não existe nenhuma perseguição.",0.3636,2
57626a6d567bbd22,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,134415,139939,137967,138070,"Existe uma série de problemas relacionados à obra, à construção, o que não tem a ver com licenciamento.",0.2609,3
57626a6d567bbd22,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,38773,47757,42260,42434,"Embora exista uma controvérsia com relação ao Rio Nilo, nenhum rio manda mais água para o Oceano Atlântico e não há nenhuma força hídrica maior do que o próprio Rio Amazonas.",0.25,4
57626a6d567bbd22,later,183,Rodrigo Agostinho,"Não existe ""nenhuma perseguição"" à Petrobras: ""Nenhuma empresa brasileira, nenhum empreendedor brasileiro tem mais licenças do que a Petrobras.""",O SR. RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,134415,139939,139478,139579,"Quando não têm ou quando não temos informação sobre a área, a situação fica um pouco mais complicada.",0.25,5
406f53bbc7b4086a,earlier,94,Roselene Alves,"""A minha família me estimulou muito, ela não me tratou como um fardo. Quando a pessoa com deficiência, principalmente a pessoa autista, tem um suporte mínimo, ela vai longe.""",A SRA. ROSELENE CANDIDA ALVES,50022,52336,51806,51941,"Dessa forma, quando a pessoa com deficiência, principalmente a pessoa autista, tem um suporte mínimo, ela vai longe, ela pode, ela voa.",0.6471,1
406f53bbc7b4086a,earlier,94,Roselene Alves,"""A minha família me estimulou muito, ela não me tratou como um fardo. Quando a pessoa com deficiência, principalmente a pessoa autista, tem um suporte mínimo, ela vai longe.""",A SRA. ROSELENE CANDIDA ALVES,50022,52336,51942,52095,"E quando o suporte de acessibilidade é concedido a qualquer pessoa com deficiência, sobretudo à pessoa autista,oralizada ou não oralizada, ela vai longe.",0.5455,2
406f53bbc7b4086a,earlier,94,Roselene Alves,"""A minha família me estimulou muito, ela não me tratou como um fardo. Quando a pessoa com deficiência, principalmente a pessoa autista, tem um suporte mínimo, ela vai longe.""",A SRA. ROSELENE CANDIDA ALVES,50022,52336,51463,51804,"Eu tenho um emprego no serviço público, sou doutoranda da Universidade de Brasília e eu sou um pleno exemplo de que a Convenção Internacional sobre os Direitos da Pessoa com Deficiência e a Lei Brasileira de Inclusão podem ser aplicadas em sua integralidade, porque a minha família me estimulou muito a isso; ela não me tratou como um fardo.",0.4314,3
406f53bbc7b4086a,earlier,94,Roselene Alves,"""A minha família me estimulou muito, ela não me tratou como um fardo. Quando a pessoa com deficiência, principalmente a pessoa autista, tem um suporte mínimo, ela vai longe.""",A SRA. ROSELENE CANDIDA ALVES,50022,52336,50904,51413,"O meu depoimento, como pessoa autista, é mostrar que qualquer pessoa com deficiência pode ocupar espaços importantes na sociedade, quando as pessoas não enxergam a deficiência como um fardo, porque o problema é que, quando você fala que você é autista ou quando você tem uma deficiência, as pessoas enxergam isso como um fardo e acabam segregando você em um espaço e dificultando o seu acesso não só aos serviços, mas também a questões importantes, como a dignidade da pessoa humana, que são deixadas de lado.",0.2807,4
406f53bbc7b4086a,earlier,94,Roselene Alves,"""A minha família me estimulou muito, ela não me tratou como um fardo. Quando a pessoa com deficiência, principalmente a pessoa autista, tem um suporte mínimo, ela vai longe.""",A SRA. ROSELENE CANDIDA ALVES,50022,52336,52097,52153,É por isso que não podemos ser enxergados como um fardo.,0.24,5
406f53bbc7b4086a,later,5,Roselene Alves,"Acredita que é preciso reconhecer a neurodiversidade, ou seja, reconhecer que cada pessoa com TEA é diferente: ""Pessoas autistas são diversas em várias experiências sensoriais, como a seletividade alimentar, o padrão sensorial, a questão de gênero, classe, raça/etnia, entre outras situações existentes.""",A SRA. ROSELENE CANDIDA ALVES,25351,31261,28563,28754,"Pessoas autistas são diversas em várias experiências sensoriais, como a seletividade alimentar, o padrão sensorial, a questão de gênero, classe, raça/etnia, entre outras situações existentes.",0.8235,1
406f53bbc7b4086a,later,5,Roselene Alves,"Acredita que é preciso reconhecer a neurodiversidade, ou seja, reconhecer que cada pessoa com TEA é diferente: ""Pessoas autistas são diversas em várias experiências sensoriais, como a seletividade alimentar, o padrão sensorial, a questão de gênero, classe, raça/etnia, entre outras situações existentes.""",A SRA. ROSELENE CANDIDA ALVES,25351,31261,28339,28562,"A neurodiversidade implica o conhecimento do indivíduo em toda a sua integridade, além de permitir a noção de que várias pessoas autistas são diferentes entre si e possuem percepções e experiências sensoriais diferenciadas.",0.32,2
406f53bbc7b4086a,later,5,Roselene Alves,"Acredita que é preciso reconhecer a neurodiversidade, ou seja, reconhecer que cada pessoa com TEA é diferente: ""Pessoas autistas são diversas em várias experiências sensoriais, como a seletividade alimentar, o padrão sensorial, a questão de gênero, classe, raça/etnia, entre outras situações existentes.""",A SRA. ROSELENE CANDIDA ALVES,25351,31261,30812,30969,"E 70% de pessoas autistas LGBTQIA+, dados que são desconsiderados pela sociedade insistem em desqualificar a questão de gênero no acompanhamento terapêutico.",0.2326,3
406f53bbc7b4086a,later,5,Roselene Alves,"Acredita que é preciso reconhecer a neurodiversidade, ou seja, reconhecer que cada pessoa com TEA é diferente: ""Pessoas autistas são diversas em várias experiências sensoriais, como a seletividade alimentar, o padrão sensorial, a questão de gênero, classe, raça/etnia, entre outras situações existentes.""",A SRA. ROSELENE CANDIDA ALVES,25351,31261,27887,28109,"E, nesta perspectiva, considero que o movimento da neurodiversidade promove entre as pessoas autistas um autocuidado não somente entre si, mas entre outras pessoas autistas, principalmente relacionadas a diversos cuidados.",0.2083,4
406f53bbc7b4086a,later,5,Roselene Alves,"Acredita que é preciso reconhecer a neurodiversidade, ou seja, reconhecer que cada pessoa com TEA é diferente: ""Pessoas autistas são diversas em várias experiências sensoriais, como a seletividade alimentar, o padrão sensorial, a questão de gênero, classe, raça/etnia, entre outras situações existentes.""",A SRA. ROSELENE CANDIDA ALVES,25351,31261,30971,31233,"Por essas e outras questões é que a neurodiversidade nos lembra de que pessoas autistas são protagonistas de seus próprios caminhos e que o Ministério dos Direitos Humanos e da Cidadania, a partir dessa iniciativa, caminha de braços dados com a neurodiversidade.",0.1961,5
